page,rank,total_requests,num_domains,page_weight,has_analytics,has_advertising,has_cmp,tech_count,cmp_name
https://n1info.si/,10000,634,157,9897083,1.0,1.0,1.0,35.0,OneTrust
https://naasongs.com.co/,10000,22,6,461389,1.0,0.0,0.0,14.0,none
https://nanoreview.net/,10000,15,5,91796,1.0,0.0,0.0,8.0,none
https://nanos.jp/,10000,406,122,1570328,1.0,1.0,0.0,17.0,none
https://napthe.vn/,10000,43,13,4567498,1.0,0.0,0.0,13.0,none
https://naruto.fandom.com/,10000,1806,271,8255714,1.0,1.0,1.0,45.0,Funding Choices
https://naslovi.net/,10000,463,136,1053449,1.0,1.0,0.0,17.0,none
https://nation.africa/,10000,2329,267,5997030,1.0,1.0,1.0,36.0,Funding Choices
https://nationalinterest.org/,10000,1934,235,2377911,1.0,1.0,0.0,32.0,none
https://nclottery.com/,10000,237,61,7106611,1.0,0.0,0.0,20.0,none
https://neal.fun/,10000,104,8,1127884,1.0,1.0,1.0,16.0,Funding Choices
https://neet.ntaonline.in/,10000,55,5,2104078,0.0,0.0,0.0,13.0,none
https://net.hr/,10000,206,39,10392894,1.0,1.0,0.0,22.0,none
https://netbanking.netpnb.com/,10000,52,1,5987633,0.0,0.0,0.0,5.0,none
https://netnaija.xyz/,10000,58,15,1927913,1.0,0.0,0.0,15.0,none
https://nettruyenviet.com/,10000,91,6,3213802,1.0,0.0,0.0,11.0,none
https://network.mobile.rakuten.co.jp/,10000,503,130,6909105,1.0,1.0,0.0,30.0,none
https://new.najiz.sa/,10000,180,11,11550235,1.0,0.0,0.0,23.0,none
https://newautopost.co.kr/,10000,133,16,4784301,1.0,1.0,1.0,26.0,Funding Choices
https://news.abplive.com/,10000,966,228,4725164,1.0,1.0,1.0,32.0,Funding Choices
https://news.am/,10000,194,46,4258850,1.0,1.0,0.0,18.0,none
https://news.tv-asahi.co.jp/,10000,690,120,15038757,1.0,1.0,0.0,24.0,none
https://news.walla.co.il/,10000,2568,289,7056326,1.0,1.0,1.0,31.0,Funding Choices
https://news.ycombinator.com/,10000,6,1,9976,0.0,0.0,0.0,7.0,none
https://newspao.gr/,10000,219,57,10708842,1.0,1.0,0.0,32.0,none
https://newspaper.pudhari.co.in/,10000,180,60,3137336,1.0,1.0,1.0,16.0,Funding Choices
https://newsweek.ro/,10000,451,155,3336788,1.0,1.0,1.0,31.0,OneTrust
https://newtrade.sharekhan.com/,10000,40,9,987264,1.0,1.0,0.0,15.0,none
https://newwinner.life/,10000,2,1,676,0.0,0.0,0.0,3.0,none
https://newyork.craigslist.org/,10000,7,2,697286,0.0,0.0,0.0,7.0,none
https://next.gazeta.pl/,10000,54,10,1103611,1.0,1.0,1.0,11.0,OneTrust
https://nfe.prefeitura.sp.gov.br/,10000,27,3,276260,1.0,0.0,0.0,7.0,none
https://nguoiquansat.vn/,10000,241,31,13234946,1.0,1.0,1.0,18.0,Funding Choices
https://nhanh.vn/,10000,123,24,2537476,1.0,0.0,0.0,15.0,none
https://nhathuoclongchau.com.vn/,10000,340,41,4860265,1.0,0.0,0.0,24.0,none
https://nishatlinen.com/,10000,242,41,3645118,1.0,1.0,0.0,23.0,none
https://nl.wikipedia.org/,10000,52,4,451761,0.0,0.0,0.0,7.0,none
https://noc.syosetu.com/,10000,24,11,258472,1.0,0.0,0.0,6.0,none
https://nodzway.com/,10000,49,7,1032543,1.0,0.0,0.0,12.0,none
https://noticias.r7.com/,10000,613,170,17042160,1.0,1.0,1.0,29.0,Funding Choices
https://noticiasdatv.uol.com.br/,10000,32,4,447470,0.0,0.0,0.0,11.0,none
https://noticiastrabajo.huffingtonpost.es/,10000,121,33,3608811,1.0,1.0,1.0,21.0,Didomi
https://notificaciones.scba.gov.ar/,10000,41,7,589037,1.0,0.0,0.0,13.0,none
https://notifpush.com/,10000,2,1,320,0.0,0.0,0.0,2.0,none
https://nova.bg/,10000,855,204,5202142,1.0,1.0,1.0,30.0,Didomi
https://novelnext.meganovelfree.com/,10000,66,13,1014845,1.0,1.0,1.0,13.0,Funding Choices
https://novelones.com/,10000,35,4,1536275,1.0,0.0,0.0,6.0,none
https://novini.bg/,10000,107,20,7624253,1.0,1.0,1.0,16.0,OneTrust
https://novoportal.cruzeirodosul.edu.br/,10000,62,17,5008161,1.0,1.0,0.0,24.0,none
https://now.gg/,10000,126,12,1326657,1.0,0.0,0.0,19.0,none
https://now.misr-post.com/,10000,59,6,810705,1.0,1.0,0.0,18.0,none
https://nowosci.com.pl/,10000,137,43,2641599,1.0,1.0,1.0,21.0,Didomi
https://nozomi.la/,10000,139,4,881327,0.0,0.0,0.0,3.0,none
https://npb.jp/,10000,187,10,7273361,1.0,0.0,0.0,6.0,none
https://nregade.nic.in/,10000,2,1,1245,0.0,0.0,0.0,3.0,none
https://nregade2.nic.in/,10000,2,1,1245,0.0,0.0,0.0,4.0,none
https://nregade4.nic.in/,10000,2,1,1369,0.0,0.0,0.0,3.0,none
https://nsportal.ru/,10000,64,4,1624951,1.0,0.0,0.0,12.0,none
https://nude-moon.org/,10000,35,6,794897,1.0,0.0,0.0,7.0,none
https://nudogram.com/,10000,112,13,1458800,1.0,0.0,0.0,6.0,none
https://nudostar.tv/,10000,139,9,3667250,1.0,0.0,0.0,7.0,none
https://number.bunshun.jp/,10000,534,174,2148912,1.0,1.0,1.0,27.0,Funding Choices
https://nwm.bancoestado.cl/,10000,30,11,502751,1.0,0.0,0.0,3.0,none
https://nxlogin.nexon.com/,10000,59,10,11209538,1.0,0.0,0.0,9.0,none
https://oauth.prakerja.go.id/,10000,18,4,347494,0.0,0.0,0.0,12.0,none
https://observatornews.ro/,10000,61,22,915164,1.0,1.0,1.0,14.0,OneTrust
https://ocseas.csc.gov.ph/,10000,13,3,781217,0.0,0.0,0.0,9.0,none
https://octopus.energy/,10000,56,8,2434909,1.0,0.0,0.0,22.0,none
https://odinplay.net/,10000,35,6,500112,0.0,0.0,0.0,11.0,none
https://odsgm.meb.gov.tr/,10000,82,3,2075280,0.0,0.0,0.0,10.0,none
https://oferta.senasofiaplus.edu.co/,10000,180,10,2914537,1.0,0.0,0.0,7.0,none
https://ogomovies.xyz/,10000,62,4,893811,1.0,0.0,0.0,15.0,none
https://okmilfporn.com/,10000,86,8,1098483,0.0,1.0,0.0,7.0,none
https://okulizyon.com/,10000,19,4,1375140,1.0,0.0,0.0,13.0,none
https://oldnavy.gapcanada.ca/,10000,352,79,17310421,1.0,1.0,1.0,40.0,OneTrust
https://olui2.fs.ml.com/,10000,102,14,9038319,0.0,0.0,1.0,19.0,OneTrust
https://olx.ba/,10000,227,38,4506596,1.0,1.0,0.0,28.0,none
https://omegle.onl/,10000,59,14,865760,1.0,1.0,0.0,17.0,none
https://onibusbrasil.com/,10000,93,21,956321,1.0,1.0,0.0,15.0,none
https://onion0bd--b0vjh7_wily3-teo08j1ne2pjt-one.x-search.link/,10000,6,2,14556,0.0,0.0,0.0,4.0,none
https://online.mbank.pl/,10000,38,1,1546131,1.0,0.0,0.0,13.0,none
https://online.sberbank.ru/,10000,47,4,1167888,0.0,0.0,0.0,5.0,none
https://online.spor.istanbul/,10000,67,7,8634392,1.0,0.0,0.0,22.0,none
https://onlinebanking.nationwide.co.uk/,10000,68,11,1685112,1.0,0.0,1.0,9.0,OneTrust
https://onlineradiobox.com/,10000,68,22,1288164,1.0,1.0,0.0,13.0,none
https://onlineshop.smt.docomo.ne.jp/,10000,897,138,6760265,1.0,1.0,0.0,27.0,none
https://onlinetestpad.com/,10000,153,10,2883937,1.0,1.0,0.0,11.0,none
https://operations.daxko.com/,10000,14,6,288894,1.0,0.0,0.0,12.0,none
https://orekou.net/,10000,21,5,577179,1.0,0.0,0.0,14.0,none
https://oreno-erohon.com/,10000,65,11,5721291,1.0,0.0,0.0,18.0,none
https://ostad.education.gov.dz/,10000,2,1,492,0.0,0.0,0.0,0.0,none
https://osu.ppy.sh/,10000,68,4,4787161,0.0,0.0,0.0,15.0,none
https://otomotif.kompas.com/,10000,1164,207,10030069,1.0,1.0,1.0,32.0,Funding Choices
https://oxu.az/,10000,108,17,3013418,1.0,1.0,0.0,12.0,none
https://pagesix.com/,10000,982,271,7414975,1.0,1.0,1.0,47.0,OneTrust
https://pagostore.garena.com/,10000,77,25,4832582,1.0,0.0,0.0,17.0,none
https://pancake.vn/,10000,90,6,3972817,1.0,0.0,0.0,16.0,none
https://pantip.com/,10000,141,14,3401197,1.0,0.0,0.0,10.0,none
https://parsi.euronews.com/,10000,188,36,1828538,1.0,1.0,1.0,27.0,Didomi
https://partner.ekartlogistics.com/,10000,2,1,588,0.0,0.0,0.0,3.0,none
https://partsouq.com/,10000,91,23,2650208,1.0,0.0,0.0,24.0,none
https://paspor-gtk.simpkb.id/,10000,25,10,1143733,1.0,0.0,0.0,10.0,none
https://passport.yandex.ru/,10000,41,6,1643322,0.0,0.0,0.0,6.0,none
https://passportindia.gov.in/,10000,57,2,1160010,0.0,0.0,0.0,3.0,none
https://patch.com/,10000,189,70,2027908,1.0,1.0,1.0,35.0,OneTrust
https://paytm.com/,10000,91,8,1449111,0.0,0.0,0.0,16.0,none
https://payup.video/,10000,57,10,1650944,1.0,0.0,0.0,14.0,none
https://pba.betsson.bet.ar/,10000,195,14,4071281,1.0,0.0,0.0,15.0,none
https://pba.bplay.bet.ar/,10000,171,38,3337808,1.0,1.0,0.0,20.0,none
https://pdalife.to/,10000,111,10,1758399,1.0,0.0,0.0,11.0,none
https://pddikti.kemdikbud.go.id/,10000,87,6,8903472,1.0,0.0,0.0,20.0,none
https://pdi.gov.in/,10000,88,3,12307755,1.0,0.0,0.0,10.0,none
https://peopleenespanol.com/,10000,213,79,2584158,1.0,1.0,0.0,22.0,none
https://pesp.finance.gov.bd/,10000,18,4,4284333,0.0,0.0,0.0,5.0,none
https://pex.kantangame.com/,10000,9,5,264725,1.0,0.0,0.0,6.0,none
https://pfms.nic.in/,10000,38,1,796348,0.0,0.0,0.0,5.0,none
https://pg.er.ru/,10000,54,6,4698735,1.0,0.0,0.0,12.0,none
https://phantom.app/,10000,57,4,2931619,0.0,0.0,0.0,19.0,none
https://phet.colorado.edu/,10000,56,8,2359206,1.0,0.0,0.0,15.0,none
https://philnews.ph/,10000,40,7,568038,0.0,0.0,0.0,10.0,none
https://phoenix.craigslist.org/,10000,7,2,696684,0.0,0.0,0.0,7.0,none
https://photo.walgreens.com/,10000,172,42,2903716,1.0,1.0,1.0,32.0,OneTrust
https://photos3.walmart.com/,10000,182,25,5833032,1.0,1.0,0.0,27.0,none
https://pi.ai/,10000,52,2,1060873,1.0,0.0,0.0,13.0,none
https://pickmypostcode.com/,10000,27,6,1155736,0.0,0.0,0.0,17.0,none
https://pictbland.net/,10000,521,151,2296737,1.0,1.0,1.0,17.0,Funding Choices
https://picwish.com/,10000,178,15,2889712,1.0,1.0,0.0,16.0,none
https://pigav.com/,10000,38,7,1007381,1.0,0.0,0.0,14.0,none
https://pigu.lt/,10000,99,15,2860253,1.0,0.0,0.0,15.0,none
https://pik.bg/,10000,554,44,7954940,1.0,1.0,0.0,23.0,none
https://pimeyes.com/,10000,76,20,2170728,1.0,1.0,1.0,14.0,Cookiebot
https://pinayflix1.tv/,10000,59,11,2696793,1.0,0.0,0.0,16.0,none
https://pip.kemdikbud.go.id/,10000,29,7,2368043,1.0,0.0,0.0,11.0,none
https://pivigames.blog/,10000,91,15,2144402,1.0,1.0,1.0,25.0,CookieYes
https://pixeldrain.com/,10000,20,2,1146104,1.0,0.0,0.0,7.0,none
https://pixlr.com/,10000,81,5,3971645,1.0,0.0,0.0,11.0,none
https://pje.tjmg.jus.br/,10000,55,4,1456889,0.0,0.0,0.0,0.0,none
https://pk.ethnc.com/,10000,159,27,5941561,1.0,0.0,0.0,26.0,none
https://pl.wikipedia.org/,10000,56,3,624869,0.0,0.0,0.0,7.0,none
https://planoscelular.claro.com.br/,10000,235,35,4788621,1.0,1.0,1.0,29.0,OneTrust
https://platinmods.com/,10000,103,27,2518973,1.0,1.0,0.0,20.0,none
https://play.pixels.xyz/,10000,43,6,1319217,1.0,0.0,0.0,12.0,none
https://play.pokemonshowdown.com/,10000,69,9,3250712,1.0,0.0,0.0,13.0,none
https://playerok.com/,10000,159,8,28478293,1.0,0.0,0.0,18.0,none
https://playhop.com/,10000,287,64,3320472,1.0,1.0,1.0,15.0,Funding Choices
https://playi.net/,10000,38,1,249504,0.0,0.0,0.0,6.0,none
https://playtube.tv/,10000,193,31,3544386,1.0,1.0,1.0,27.0,Funding Choices
https://plus.yandex.ru/,10000,89,16,1369942,1.0,0.0,0.0,7.0,none
https://pm.by/,10000,298,21,11115811,1.0,0.0,1.0,18.0,Cookie Script
https://pm.eyefinity.com/,10000,55,9,2514693,1.0,0.0,0.0,15.0,none
https://pocasi.seznam.cz/,10000,246,32,2640982,1.0,0.0,0.0,8.0,none
https://pogoda.mail.ru/,10000,279,39,3946904,1.0,1.0,0.0,14.0,none
https://point-g.rakuten.co.jp/,10000,164,39,7376481,1.0,1.0,0.0,17.0,none
https://pointmall.aeon.co.jp/,10000,226,41,11104202,1.0,1.0,0.0,29.0,none
https://poipiku.com/,10000,534,142,6326258,1.0,1.0,0.0,16.0,none
https://pokefarm.com/,10000,12,3,462272,1.0,0.0,0.0,5.0,none
https://polki.pl/,10000,87,28,3197040,1.0,1.0,0.0,19.0,none
https://ponta-farm.ib-game.jp/,10000,2,1,4414,0.0,0.0,0.0,1.0,none
https://porngameshub.com/,10000,22,5,722617,1.0,0.0,0.0,16.0,none
https://pornkub.net/,10000,27,3,3610566,1.0,0.0,0.0,16.0,none
https://pornogramxxx.com/,10000,67,17,761106,1.0,0.0,0.0,4.0,none
https://pornolab.net/,10000,100,29,10901856,0.0,0.0,0.0,5.0,none
https://pornomesto.me/,10000,34,4,550215,1.0,0.0,0.0,4.0,none
https://pornotarado.com/,10000,60,9,889873,1.0,1.0,0.0,14.0,none
https://pornototale.com/,10000,132,13,1511831,1.0,0.0,0.0,9.0,none
https://pornovore.fr/,10000,97,7,1384053,0.0,0.0,0.0,5.0,none
https://pornstars.tube/,10000,105,27,7693274,1.0,0.0,0.0,10.0,none
https://pornxp.cc/,10000,37,6,571807,0.0,0.0,0.0,4.0,none
https://pornxp.click/,10000,40,8,2165745,0.0,0.0,0.0,5.0,none
https://pornxxx6969.net/,10000,36,3,8708758,1.0,0.0,0.0,14.0,none
https://portal.achieve3000.com/,10000,40,15,771472,1.0,0.0,0.0,16.0,none
https://portal.gupy.io/,10000,86,16,3629438,1.0,0.0,1.0,24.0,OneTrust
https://portal.just.ro/,10000,50,2,645617,0.0,0.0,0.0,5.0,none
https://portal.moi.gov.qa/,10000,104,1,3744995,1.0,0.0,0.0,13.0,none
https://portal.nysc.org.ng/,10000,67,7,1021076,0.0,0.0,0.0,13.0,none
https://portal1.passportindia.gov.in/,10000,58,3,1165951,0.0,0.0,0.0,3.0,none
https://portal2.passportindia.gov.in/,10000,59,4,1157214,0.0,0.0,0.0,3.0,none
https://portaldozacarias.com.br/,10000,647,170,18785123,1.0,1.0,0.0,22.0,none
https://portalied.ucm.ac.mz/,10000,22,3,1838963,0.0,0.0,0.0,7.0,none
https://portland.craigslist.org/,10000,7,2,697474,0.0,0.0,0.0,7.0,none
https://pos.kimiafarma.co.id/,10000,17,3,720546,0.0,0.0,0.0,12.0,none
https://poslovi.infostud.com/,10000,70,19,1270678,1.0,1.0,0.0,20.0,none
https://ppdbjatim.net/,10000,64,6,1683443,1.0,0.0,0.0,15.0,none
https://ppp.porn/,10000,516,24,20467356,1.0,1.0,0.0,12.0,none
https://prehrajto.cz/,10000,127,42,2554399,1.0,1.0,1.0,27.0,Didomi
https://prernaup.in/,10000,58,2,6685182,0.0,0.0,0.0,9.0,none
https://primicia.com.ve/,10000,68,15,2966656,1.0,1.0,0.0,20.0,none
https://privatter.net/,10000,34,11,1299772,1.0,1.0,0.0,11.0,none
https://prizegrab.com/,10000,151,74,2673185,1.0,1.0,0.0,27.0,none
https://prod.idp.collegeboard.org/,10000,54,10,1891528,1.0,0.0,1.0,18.0,OneTrust
https://professoronline.sed.sc.gov.br/,10000,23,1,317333,0.0,0.0,0.0,5.0,none
https://proxyium.com/,10000,118,17,2383933,1.0,1.0,1.0,11.0,Funding Choices
https://prtimes.jp/,10000,98,20,2203457,1.0,1.0,0.0,20.0,none
https://psnprofiles.com/,10000,1259,253,5324492,1.0,1.0,0.0,37.0,none
https://psytests.org/,10000,50,8,833558,1.0,1.0,0.0,4.0,none
https://pt.besoccer.com/,10000,183,30,1665778,1.0,1.0,0.0,25.0,none
https://pt.eporner.com/,10000,77,10,962331,1.0,0.0,0.0,7.0,none
https://pt.erome.com/,10000,19,7,565769,1.0,1.0,0.0,9.0,none
https://pt.quizur.com/,10000,787,161,4334760,1.0,1.0,1.0,23.0,Funding Choices
https://pt.stripchat.com/,10000,228,7,2845603,1.0,0.0,0.0,16.0,none
https://pt.xgroovy.com/,10000,88,10,1522890,1.0,0.0,0.0,12.0,none
https://puhutv.com/,10000,68,16,3071218,1.0,0.0,1.0,13.0,OneTrust
https://pvideo.cz/,10000,70,17,1024309,1.0,1.0,0.0,16.0,none
https://pvip.se/,10000,34,3,2080819,0.0,1.0,0.0,9.0,none
https://qiita.com/,10000,167,28,4868595,1.0,1.0,1.0,30.0,Funding Choices
https://quickbooks.intuit.com/,10000,323,61,4895571,1.0,1.0,0.0,28.0,none
https://quiz-facts.com/,10000,187,38,1734184,1.0,1.0,0.0,19.0,none
https://quiz.betterme.world/,10000,160,36,1760302,1.0,1.0,1.0,25.0,OneTrust
https://quran.com/,10000,60,4,1150116,1.0,0.0,0.0,14.0,none
https://quran.nu.or.id/,10000,44,7,1205100,1.0,0.0,0.0,16.0,none
https://r6.tracker.network/,10000,1038,215,3305572,1.0,1.0,0.0,27.0,none
https://racingnews365.nl/,10000,123,21,2415391,1.0,1.0,0.0,24.0,none
https://radiopaedia.org/,10000,861,212,3828137,1.0,1.0,1.0,39.0,snigel AdConsent
https://radiosaovivo.net/,10000,129,14,1057167,1.0,1.0,1.0,12.0,Funding Choices
https://radiosarajevo.ba/,10000,1168,220,3608841,1.0,1.0,1.0,25.0,Funding Choices
https://rajpsp.nic.in/,10000,96,2,1738320,0.0,0.0,0.0,4.0,none
https://raw1001.net/,10000,57,9,2215634,1.0,0.0,0.0,9.0,none
https://rawkuma.com/,10000,100,12,4373990,1.0,0.0,0.0,13.0,none
https://razorpay.com/,10000,282,40,2106222,1.0,1.0,1.0,22.0,AdRoll CMP System
https://raztune.com/,10000,49,5,1909916,0.0,0.0,0.0,14.0,none
https://rci.fm/,10000,134,19,1548038,1.0,1.0,1.0,23.0,Didomi
https://readcomiconline.li/,10000,129,24,2955200,1.0,0.0,0.0,5.0,none
https://readm.today/,10000,92,10,9430710,1.0,0.0,0.0,11.0,none
https://reality.bazos.sk/,10000,30,4,508025,1.0,0.0,0.0,4.0,none
https://reality.idnes.cz/,10000,454,153,3921681,1.0,1.0,1.0,23.0,Didomi
https://reapertrans.com/,10000,96,7,5739509,1.0,0.0,0.0,20.0,none
https://receitas.globo.com/,10000,446,127,5492320,1.0,1.0,1.0,28.0,Funding Choices
https://recepti.gotvach.bg/,10000,70,24,1120115,1.0,1.0,1.0,16.0,Funding Choices
https://recipe.rakuten.co.jp/,10000,656,159,5184932,1.0,1.0,1.0,27.0,Funding Choices
https://recuperacao.acesso.gov.br/,10000,17,2,344098,0.0,0.0,0.0,3.0,none
https://redporn.porn/,10000,104,12,850252,1.0,0.0,0.0,8.0,none
https://redtube.net.pl/,10000,69,10,1073497,1.0,0.0,0.0,8.0,none
https://redvelvet.co.za/,10000,18,6,302576,1.0,0.0,0.0,7.0,none
https://regional.kompas.com/,10000,1298,199,5501994,1.0,1.0,1.0,33.0,Funding Choices
https://registradores.onr.org.br/,10000,64,15,8330054,1.0,0.0,0.0,25.0,none
https://rekrutmenbersama2024.fhcibumn.id/,10000,163,3,3884459,1.0,0.0,0.0,12.0,none
https://remixshop.com/,10000,172,13,7864059,1.0,0.0,0.0,23.0,none
https://research-panel.jp/,10000,95,41,1263453,1.0,1.0,0.0,16.0,none
https://resheba.top/,10000,167,54,929090,1.0,1.0,0.0,6.0,none
https://resultadodelaloteria.com/,10000,42,14,566736,1.0,1.0,1.0,14.0,Funding Choices
https://resultados.as.com/,10000,356,117,2452498,1.0,1.0,1.0,27.0,Funding Choices
https://results.upmsp.edu.in/,10000,23,2,1733592,0.0,0.0,0.0,9.0,none
https://reverb.com/,10000,232,74,8736686,1.0,1.0,0.0,37.0,none
https://review.rakuten.co.jp/,10000,117,12,919870,1.0,0.0,0.0,11.0,none
https://revistacrescer.globo.com/,10000,1037,226,10375235,1.0,1.0,1.0,44.0,Funding Choices
https://revistaoeste.com/,10000,29,3,251215,1.0,1.0,0.0,36.0,none
https://ring.com/,10000,91,12,5961598,0.0,0.0,0.0,15.0,none
https://riovagas.com.br/,10000,4100,305,5360522,1.0,1.0,0.0,40.0,none
https://roadsteam.net/,10000,75,12,3650115,1.0,0.0,0.0,19.0,none
https://rock.porn/,10000,127,14,3787998,1.0,0.0,0.0,9.0,none
https://rotaborsa.com/,10000,595,160,5013826,1.0,1.0,1.0,31.0,Funding Choices
https://rotter.net/,10000,655,131,9998825,1.0,1.0,0.0,16.0,none
https://rou.video/,10000,31,6,351449,1.0,0.0,0.0,12.0,none
https://royaleapi.com/,10000,850,208,4567065,1.0,1.0,1.0,39.0,Funding Choices
https://rp-online.de/,10000,92,24,1574338,1.0,0.0,0.0,18.0,none
https://rt.kinokordon.love/,10000,50,9,841353,1.0,1.0,0.0,11.0,none
https://ru.spankbang.com/,10000,345,37,23476053,1.0,0.0,0.0,18.0,none
https://rubias19.com/,10000,84,7,3811961,1.0,0.0,0.0,8.0,none
https://rubystm.com/,10000,45,8,938321,1.0,0.0,0.0,7.0,none
https://rus.delfi.lv/,10000,817,195,6879011,1.0,1.0,1.0,42.0,Funding Choices
https://rutor.info/,10000,196,56,4578765,1.0,0.0,0.0,6.0,none
https://s.cima4p.com/,10000,19,7,522405,1.0,0.0,0.0,12.0,none
https://s.esheaq.onl/,10000,113,16,2519492,1.0,1.0,1.0,15.0,Funding Choices
https://s.n-kishou.co.jp/,10000,240,42,2808785,1.0,0.0,0.0,12.0,none
https://sa.investing.com/,10000,1464,251,4605573,1.0,1.0,1.0,42.0,Conversant Consent Tool
https://sabq.org/,10000,303,76,4753479,1.0,1.0,1.0,28.0,Funding Choices
https://safety.google/,10000,65,9,996656,1.0,0.0,0.0,7.0,none
https://sampoorna.kite.kerala.gov.in:446/,10000,14,1,91473,0.0,0.0,0.0,0.0,none
https://sandiego.craigslist.org/,10000,7,2,696988,0.0,0.0,0.0,7.0,none
https://sangetods.net/,10000,25,4,587074,0.0,1.0,0.0,10.0,none
https://sasisa.org/,10000,18,6,184670,1.0,0.0,0.0,3.0,none
https://satusehat.kemkes.go.id/,10000,62,2,3601402,1.0,0.0,0.0,15.0,none
https://save-from.net/,10000,29,3,307726,1.0,0.0,0.0,5.0,none
https://sayouth.mobi/,10000,35,8,4577425,1.0,0.0,0.0,5.0,none
https://sbi.co.in/,10000,149,4,6778095,1.0,0.0,0.0,17.0,none
https://scholar.google.com.br/,10000,6,2,65372,0.0,0.0,0.0,1.0,none
https://school.hscap.kerala.gov.in/,10000,25,2,325900,0.0,0.0,0.0,3.0,none
https://sci-hub.se/,10000,15,1,1368595,0.0,0.0,0.0,1.0,none
https://scorenga.com/,10000,38,1,495280,1.0,1.0,0.0,7.0,none
https://search.brave.com/,10000,80,2,296245,0.0,0.0,0.0,17.0,none
https://search.visymo.com/,10000,1,1,24868,0.0,0.0,0.0,1.0,none
https://seattle.craigslist.org/,10000,7,2,697253,0.0,0.0,0.0,7.0,none
https://secure.botbro.biz/,10000,29,6,715395,0.0,0.0,0.0,11.0,none
https://secure.smore.com/,10000,42,16,763183,1.0,0.0,0.0,16.0,none
https://sede.administracionespublicas.gob.es/,10000,28,2,1371742,1.0,0.0,0.0,11.0,none
https://sede.seg-social.gob.es/,10000,111,9,2157819,1.0,0.0,0.0,13.0,none
https://sellercenter.lazada.co.id/,10000,72,22,1723557,0.0,0.0,0.0,11.0,none
https://sellercenter.lazada.co.th/,10000,74,22,1807722,0.0,0.0,0.0,11.0,none
https://sellercentral-japan.amazon.com/,10000,49,10,902517,1.0,0.0,0.0,10.0,none
https://sellercentral.amazon.com.br/,10000,44,9,729406,0.0,0.0,0.0,5.0,none
https://sellercentral.amazon.de/,10000,56,10,1143989,1.0,0.0,0.0,7.0,none
https://sellercentral.amazon.it/,10000,55,10,1110502,1.0,0.0,0.0,7.0,none
https://senzuri.tube/,10000,127,26,1686372,1.0,1.0,0.0,10.0,none
https://service.officestation.jp/,10000,57,3,2598769,0.0,0.0,0.0,10.0,none
https://services.india.gov.in/,10000,122,3,1919856,1.0,0.0,0.0,8.0,none
https://services.nidw.gov.bd/,10000,45,6,2067324,1.0,0.0,0.0,10.0,none
https://serviciosdigitales.imss.gob.mx/,10000,81,9,806922,1.0,0.0,0.0,13.0,none
https://servicioswww.anses.gob.ar/,10000,9,1,52693,0.0,0.0,0.0,1.0,none
https://servizi.agenziaentrateriscossione.gov.it/,10000,77,2,907835,1.0,0.0,0.0,8.0,none
https://sexkomix2.com/,10000,92,14,2640437,1.0,0.0,0.0,7.0,none
https://sexosintabues30.com/,10000,359,23,17656151,1.0,0.0,0.0,15.0,none
https://sga.uteq.edu.ec/,10000,64,6,3314581,1.0,0.0,0.0,11.0,none
https://shamela.ws/,10000,17,4,792948,1.0,0.0,0.0,9.0,none
https://shbabbek.com/,10000,183,33,5572166,1.0,1.0,1.0,17.0,Funding Choices
https://shinden.pl/,10000,586,134,12148507,1.0,1.0,0.0,21.0,none
https://shiprocket.co/,10000,5,3,46293,0.0,0.0,0.0,5.0,none
https://shop.advanceautoparts.com/,10000,325,80,3243951,1.0,1.0,1.0,42.0,OneTrust
https://shop.app/,10000,293,17,2532667,1.0,1.0,0.0,16.0,none
https://shopping.bookoff.co.jp/,10000,321,65,7205579,1.0,1.0,0.0,13.0,none
https://shueisha.online/,10000,638,165,2303698,1.0,1.0,1.0,27.0,Funding Choices
https://sicnoticias.pt/,10000,149,28,4546226,1.0,1.0,1.0,29.0,Funding Choices
https://sihce.minsa.gob.pe/,10000,18,3,559991,0.0,0.0,0.0,8.0,none
https://silverdaddies.com/,10000,19,3,30025,0.0,0.0,0.0,2.0,none
https://sinonim.org/,10000,37,5,427838,1.0,1.0,0.0,5.0,none
https://sinta.kemdikbud.go.id/,10000,55,4,1895613,0.0,0.0,0.0,15.0,none
https://site.q10.com/,10000,25,4,1292327,0.0,0.0,0.0,14.0,none
https://site3.q10.com/,10000,25,4,893359,0.0,0.0,0.0,14.0,none
https://sketchfab.com/,10000,141,10,3545159,0.0,0.0,1.0,17.0,OneTrust
https://skolplus.se/,10000,21,6,386668,1.0,0.0,0.0,6.0,none
https://skribbl.io/,10000,114,26,2015368,1.0,1.0,0.0,12.0,none
https://slate.com/,10000,841,213,6191695,1.0,1.0,1.0,43.0,OneTrust
https://slickdeals.net/,10000,738,192,6098052,1.0,1.0,0.0,52.0,none
https://slotoking.ua/,10000,239,21,2861798,1.0,0.0,0.0,16.0,none
https://slotor777.com.ua/,10000,227,10,6471153,1.0,0.0,0.0,14.0,none
https://slotscity.ua/,10000,131,24,2077647,1.0,1.0,0.0,15.0,none
https://smas.edu.vn/,10000,14,1,643923,0.0,0.0,0.0,4.0,none
https://smutr.com/,10000,111,29,4036007,1.0,1.0,0.0,12.0,none
https://soccerline.kr/,10000,201,39,2925743,1.0,0.0,0.0,10.0,none
https://socpublic.com/,10000,111,16,1225190,1.0,0.0,0.0,14.0,none
